,hwr,awr,hspa,aspa,hrpa,arpa,hda,ada,hts,ats,hhspa,haspa,hhrpa,harpa,hhda,hada,homes,aways,hq1,hq2,hq3,hq4,aq1,aq2,aq3,aq4,league
2934,50.0,0.0,76.0,67.5,76.5,77.5,-0.5,-10.0,152.5,145.0,37.0,34.5,36.5,32.5,0.5,2.0,79,76,18,15,22,24,19,18,26,13,Supercoppa A2
2935,66.67,0.0,81.67,73.67,78.33,78.67,3.33,-5.0,160.0,152.33,41.33,39.33,44.67,40.33,-3.33,-1.0,77,69,16,20,14,27,21,15,25,8,LegA Basket Femminile
2936,0.0,100.0,62.0,89.0,77.0,65.67,-15.0,23.33,139.0,154.67,32.33,44.67,44.33,33.0,-12.0,11.67,52,74,16,11,15,10,23,22,13,16,LegA Basket Femminile
2937,33.33,33.33,70.67,64.33,68.67,69.33,2.0,-5.0,139.33,133.67,36.0,26.33,29.0,34.0,7.0,-7.67,67,76,19,11,15,22,13,12,24,27,LegA Basket Femminile
2938,50.0,66.67,73.0,71.67,74.0,68.67,-1.0,3.0,147.0,140.33,32.0,37.0,33.0,31.33,-1.0,5.67,82,74,19,17,26,20,14,18,17,25,Serie A2 Femminile
2939,100.0,0.0,74.0,75.0,71.0,77.5,3.0,-2.5,145.0,152.5,32.0,38.0,37.0,38.5,-5.0,-0.5,74,71,19,13,25,17,16,21,19,15,NKL
2940,100.0,0.0,86.5,66.5,64.5,79.0,22.0,-12.5,151.0,145.5,46.5,34.0,35.0,37.0,11.5,-3.0,92,70,27,20,20,25,7,26,17,20,NKL
2941,100.0,50.0,82.0,83.0,78.5,82.5,3.5,0.5,160.5,165.5,44.5,45.5,38.5,42.5,6.0,3.0,86,81,23,22,22,19,26,16,26,13,NKL
2942,0.0,100.0,63.5,94.0,76.0,72.0,-12.5,22.0,139.5,166.0,31.0,49.5,38.5,37.5,-7.5,12.0,67,90,28,9,9,21,21,22,23,24,1 Liga Kobiet
2943,100.0,0.0,91.0,72.0,64.67,93.0,26.33,-21.0,155.67,165.0,53.67,44.5,34.0,45.5,19.67,-1.0,102,53,30,27,28,17,15,17,13,8,1 Liga
2944,0.0,100.0,69.0,80.0,89.5,62.5,-20.5,17.5,158.5,142.5,30.5,47.5,48.0,31.5,-17.5,16.0,72,87,25,13,15,19,29,28,13,17,LPB
2945,100.0,0.0,91.0,63.5,61.0,89.0,30.0,-25.5,152.0,152.5,50.5,33.5,32.5,54.0,18.0,-20.5,101,50,30,29,27,15,12,11,10,17,LPB
2946,50.0,0.0,69.5,65.0,73.0,85.5,-3.5,-20.5,142.5,150.5,39.0,37.0,41.0,45.0,-2.0,-8.0,83,73,26,21,17,19,20,24,14,15,LPB
2947,50.0,50.0,77.5,76.5,72.0,76.0,5.5,0.5,149.5,152.5,34.0,42.0,37.5,38.0,-3.5,4.0,71,81,20,14,17,20,22,20,25,14,LPB
2948,0.0,100.0,72.5,76.5,78.5,62.0,-6.0,14.5,151.0,138.5,42.0,39.5,42.5,33.0,-0.5,6.5,68,80,18,17,10,23,18,23,19,20,LPB
2949,100.0,0.0,84.0,72.0,72.0,84.0,12.0,-12.0,156.0,156.0,38.0,35.0,35.0,38.0,3.0,-3.0,84,72,19,19,26,20,17,18,21,16,Proliga
2950,0.0,100.0,64.0,81.0,81.0,64.0,-17.0,17.0,145.0,145.0,32.0,43.0,43.0,32.0,-11.0,11.0,64,81,9,23,12,20,24,19,19,19,Proliga
2951,0.0,100.0,81.0,85.0,85.0,81.0,-4.0,4.0,166.0,166.0,39.0,39.0,39.0,39.0,0.0,0.0,81,85,21,18,22,20,20,19,24,22,Nacional I Divisão
2952,0.0,100.0,31.5,80.0,95.0,33.5,-63.5,46.5,126.5,113.5,20.0,46.5,76.5,14.0,-56.5,32.5,40,82,9,8,13,10,25,20,13,24,Extraliga Ženy
2953,0.0,33.33,26.5,54.0,76.5,58.67,-50.0,-4.67,103.0,112.67,12.0,26.33,40.0,33.0,-28.0,-6.67,26,75,5,8,5,8,16,16,25,18,Extraliga Ženy
2954,100.0,50.0,73.5,67.0,59.0,77.5,14.5,-10.5,132.5,144.5,38.0,30.5,29.5,41.5,8.5,-11.0,67,55,,,,,,,,,Taiwan Super Basketball Challenge
2955,,,,,,,,,,,,,,,,,75,82,,,,,,,,,Taiwan Super Basketball Challenge
2956,50.0,50.0,62.5,81.5,62.5,70.0,0.0,11.5,125.0,151.5,29.5,39.5,30.0,40.0,-0.5,-0.5,56,79,,,,,,,,,Taiwan Super Basketball Challenge
2957,50.0,50.0,77.0,76.5,74.0,80.0,3.0,-3.5,151.0,156.5,41.0,39.0,38.0,41.0,3.0,-2.0,74,84,23,13,18,20,25,17,18,24,Superleague
2958,0.0,0.0,75.67,78.33,81.0,80.67,-5.33,-2.33,156.67,159.0,34.67,35.33,39.33,36.0,-4.67,-0.67,87,89,18,15,22,26,16,20,22,23,Euroleague
2959,50.0,50.0,72.0,73.0,69.0,72.5,3.0,0.5,141.0,145.5,35.0,39.0,33.0,37.0,2.0,2.0,74,68,22,17,22,13,18,16,19,15,Euroleague
2960,66.67,0.0,76.67,68.33,71.0,77.67,5.67,-9.33,147.67,146.0,41.67,32.67,31.67,37.33,10.0,-4.67,79,72,18,30,16,15,14,13,25,20,Euroleague
2961,0.0,0.0,79.0,79.0,79.0,79.0,0.0,0.0,158.0,158.0,40.0,36.0,36.0,40.0,4.0,-4.0,85,86,23,17,15,24,18,18,14,29,TBL
2962,100.0,0.0,81.0,62.0,62.0,81.0,19.0,-19.0,143.0,143.0,38.0,34.0,34.0,38.0,4.0,-4.0,81,62,16,22,20,23,19,15,16,12,TBL
2963,42.86,20.0,82.43,82.0,80.43,89.4,2.0,-7.4,162.86,171.4,44.86,37.4,38.14,48.2,6.71,-10.8,80,110,14,31,14,21,32,29,22,27,PLK
2964,0.0,100.0,74.0,75.0,75.0,74.0,-1.0,1.0,149.0,149.0,33.0,34.0,34.0,33.0,-1.0,1.0,74,75,17,16,21,20,18,16,17,24,LEB Oro
2965,100.0,0.0,82.0,65.0,65.0,82.0,17.0,-17.0,147.0,147.0,43.0,32.0,32.0,43.0,11.0,-11.0,82,65,24,19,18,21,19,13,9,24,LEB Oro
2966,100.0,0.0,92.0,63.0,63.0,92.0,29.0,-29.0,155.0,155.0,42.0,37.0,37.0,42.0,5.0,-5.0,92,63,23,19,22,28,19,18,14,12,LEB Oro
2967,0.0,100.0,69.0,82.0,82.0,69.0,-13.0,13.0,151.0,151.0,35.0,51.0,51.0,35.0,-16.0,16.0,69,82,16,19,17,17,27,24,14,17,LEB Oro
2968,100.0,0.0,87.0,83.0,69.0,96.0,18.0,-13.0,156.0,179.0,30.0,44.0,44.0,43.0,-14.0,1.0,87,69,17,13,22,35,25,19,18,7,CBA
2969,50.0,100.0,110.0,108.0,100.0,97.0,10.0,11.0,210.0,205.0,55.0,58.0,46.5,42.0,8.5,16.0,97,108,28,14,34,21,27,31,23,27,CBA
2970,100.0,0.0,104.0,95.67,96.0,105.67,8.0,-10.0,200.0,201.33,50.0,43.33,44.0,57.67,6.0,-14.33,104,96,25,25,28,26,16,28,25,27,CBA
2971,0.0,100.0,87.0,111.0,105.0,91.0,-18.0,20.0,192.0,202.0,43.5,58.0,57.0,48.0,-13.5,10.0,91,111,27,21,18,25,34,24,34,19,CBA
2972,50.0,0.0,114.0,106.0,122.0,115.0,-8.0,-9.0,236.0,221.0,57.5,48.0,60.5,63.0,-3.0,-15.0,115,106,39,24,21,31,22,26,36,22,CBA
2973,100.0,0.0,90.67,73.67,75.0,80.33,15.67,-6.67,165.67,154.0,42.67,38.67,37.67,40.67,5.0,-2.0,80,74,23,17,20,20,22,20,21,11,KLS
2974,66.67,66.67,81.33,97.33,78.67,91.33,2.67,6.0,160.0,188.67,38.67,49.0,36.67,42.0,2.0,7.0,85,91,18,21,24,22,17,26,23,25,KLS
2975,100.0,0.0,115.0,69.0,74.0,106.0,41.0,-37.0,189.0,175.0,60.0,36.0,43.0,54.5,17.0,-18.5,115,74,28,32,29,26,23,20,14,17,Super League 1
2976,50.0,0.0,64.0,52.0,76.5,82.0,-12.5,-30.0,140.5,134.0,36.0,34.0,37.5,44.0,-1.5,-10.0,82,52,20,24,22,16,15,19,13,5,BBL - Elite
2977,100.0,0.0,96.5,80.0,69.5,98.0,27.0,-18.0,166.0,178.0,47.5,39.0,32.5,52.0,15.0,-13.0,98,80,24,28,27,19,12,27,15,26,Paulista Basketbol Şampiyonası
2978,0.0,100.0,47.0,74.0,74.0,47.0,-27.0,27.0,121.0,121.0,23.0,37.0,37.0,23.0,-14.0,14.0,47,74,13,10,12,12,25,12,15,22,NBL Women
2979,100.0,33.33,67.0,63.0,45.0,72.0,22.0,-9.0,112.0,135.0,38.0,30.0,24.0,34.67,14.0,-4.67,67,45,20,18,16,13,14,10,14,7,Division A
2980,50.0,100.0,76.5,80.5,69.0,61.5,7.5,19.0,145.5,142.0,36.0,40.5,30.0,28.5,6.0,12.0,73,76,17,20,15,21,17,16,23,20,Naisten Korisliiga
2981,25.0,75.0,79.25,79.5,85.25,74.0,-6.0,5.5,164.5,153.5,38.0,38.5,43.75,38.25,-5.75,0.25,67,74,19,16,8,24,23,16,12,23,KBL
2982,0.0,100.0,57.0,72.0,69.67,54.5,-12.67,17.5,126.67,126.5,27.33,33.5,32.67,26.5,-5.33,7.0,66,84,14,18,15,19,19,21,20,24,Serie A2 Femminile
2983,75.0,25.0,74.5,70.5,73.0,68.5,1.5,2.0,147.5,139.0,37.0,35.75,33.5,36.0,3.5,-0.25,70,61,18,19,16,17,16,13,17,15,VTB-Youth League
2984,50.0,33.33,69.5,76.17,68.0,76.0,1.5,0.17,137.5,152.17,32.5,36.83,36.0,36.0,-3.5,0.83,82,76,21,13,22,26,21,24,16,15,VTB-Youth League
2985,50.0,0.0,76.5,70.0,90.5,79.0,-14.0,-9.0,167.0,149.0,38.5,34.0,41.0,35.33,-2.5,-1.33,82,75,14,20,22,26,14,14,29,18,Taiwan Super Basketball Challenge
2986,66.67,0.0,74.67,61.0,70.33,68.5,4.33,-7.5,145.0,129.5,39.33,26.5,34.33,38.0,5.0,-11.5,68,63,21,19,15,13,15,11,18,19,Taiwan Super Basketball Challenge
2987,0.0,100.0,64.33,88.0,99.33,67.5,-35.0,20.5,163.67,155.5,37.0,45.0,47.67,32.0,-10.67,13.0,66,98,18,12,15,21,22,30,25,21,Superleague
2988,0.0,100.0,76.33,112.0,102.0,89.0,-25.67,23.0,178.33,201.0,40.0,52.0,47.67,54.0,-7.67,-2.0,89,112,31,23,11,24,29,23,31,29,Superleague
2989,100.0,50.0,85.0,86.5,66.67,96.5,18.33,-10.0,151.67,183.0,40.67,41.0,32.0,47.5,8.67,-6.5,116,94,35,20,35,26,16,28,21,29,Superleague
2990,50.0,100.0,85.5,93.5,83.5,79.5,2.0,14.0,169.0,173.0,43.0,40.5,36.0,42.0,7.0,-1.5,82,94,27,18,12,25,22,15,30,27,Euroleague
2991,50.0,50.0,76.5,74.0,73.0,76.5,3.5,-2.5,149.5,150.5,36.0,36.0,37.0,36.0,-1.0,0.0,82,68,22,15,25,20,13,17,26,12,Euroleague
2992,33.33,0.0,77.33,69.33,73.67,72.67,3.67,-3.33,151.0,142.0,34.67,36.0,37.67,35.67,-3.0,0.33,86,84,18,17,11,27,20,23,8,22,Euroleague
2993,50.0,33.33,88.5,85.67,89.0,98.67,-0.5,-13.0,177.5,184.33,44.5,43.0,43.5,49.33,1.0,-6.33,107,85,36,14,25,32,16,22,17,30,United League
2994,0.0,100.0,65.0,102.0,102.0,65.0,-37.0,37.0,167.0,167.0,39.0,54.0,54.0,39.0,-15.0,15.0,65,102,21,18,6,20,27,27,27,21,Adriatic League
2995,80.0,16.67,84.6,80.17,78.2,93.17,6.4,-13.0,162.8,173.33,43.4,38.33,37.8,45.0,5.6,-6.67,92,90,23,16,36,17,28,22,23,17,PLK
2996,33.33,0.0,92.33,82.5,95.67,101.0,-3.33,-18.5,188.0,183.5,44.33,38.0,47.33,48.5,-3.0,-10.5,92,73,16,27,27,22,11,23,19,20,CBA
2997,100.0,33.33,98.5,87.33,89.0,91.33,9.5,-4.0,187.5,178.67,47.5,44.33,44.5,48.0,3.0,-3.67,102,90,22,36,22,22,19,26,21,24,CBA
2998,50.0,0.0,83.5,78.0,85.0,92.0,-1.5,-14.0,168.5,170.0,39.5,35.0,41.5,47.0,-2.0,-12.0,92,78,25,22,24,21,15,20,14,29,CBA
2999,0.0,100.0,90.0,94.0,94.0,90.0,-4.0,4.0,184.0,184.0,47.0,49.0,49.0,47.0,-2.0,2.0,90,94,29,18,23,20,24,25,22,23,Balkan League
3000,100.0,0.0,90.0,72.5,71.0,97.5,19.0,-25.0,161.0,170.0,47.0,40.5,42.0,52.5,5.0,-12.0,90,71,22,25,23,20,21,21,14,15,Meeste I Liiga
3001,0.0,50.0,67.5,66.0,74.5,71.5,-7.0,-5.5,142.0,137.5,37.5,34.5,37.0,37.0,0.5,-2.5,64,70,19,18,12,15,15,14,20,21,Meeste I Liiga
3002,100.0,0.0,90.0,73.5,53.5,76.0,36.5,-2.5,143.5,149.5,45.0,34.0,26.0,33.5,19.0,0.5,73,72,22,9,24,18,18,17,15,22,Naisten Korisliiga
3003,0.0,75.0,71.5,85.75,78.25,77.75,-6.75,8.0,149.75,163.5,33.0,42.75,40.0,41.5,-7.0,1.25,89,93,24,12,19,13,12,18,17,21,KBL
3004,0.0,50.0,67.0,72.5,72.0,71.0,-5.0,1.5,139.0,143.5,32.0,36.0,39.0,33.5,-7.0,2.5,67,72,13,19,24,11,19,20,14,19,NKL
3005,100.0,0.0,87.5,58.0,65.5,74.5,22.0,-16.5,153.0,132.5,48.5,33.0,35.5,43.0,13.0,-10.0,68,57,20,20,18,10,18,11,20,8,NKL
3006,0.0,50.0,70.5,87.5,103.0,75.0,-32.5,12.5,173.5,162.5,32.5,42.5,55.5,36.5,-23.0,6.0,71,99,16,18,17,20,23,24,33,19,NKL
3007,66.67,33.33,76.0,73.67,77.0,68.0,-1.0,5.67,153.0,141.67,37.0,38.0,35.0,35.67,2.0,2.33,80,71,25,15,22,18,17,16,9,29,VTB-Youth League
3008,33.33,40.0,65.33,76.2,65.33,74.8,0.0,1.4,130.67,151.0,32.0,35.2,33.0,36.4,-1.0,-1.2,78,70,26,12,18,22,16,19,14,21,VTB-Youth League
3009,0.0,100.0,49.0,59.0,59.0,49.0,-10.0,10.0,108.0,108.0,25.0,31.0,31.0,25.0,-6.0,6.0,49,59,13,12,19,5,16,15,12,16,Super League 1 (W)
3010,0.0,100.0,74.0,82.0,82.0,74.0,-8.0,8.0,156.0,156.0,45.0,38.0,38.0,45.0,7.0,-7.0,74,82,25,20,18,11,25,13,16,28,Super League 1 (W)
3011,50.0,0.0,75.0,69.0,71.5,86.0,3.5,-17.0,146.5,155.0,39.0,36.0,33.5,46.0,5.5,-10.0,86,69,27,19,18,22,12,24,18,15,Superleague
3012,66.67,100.0,80.33,77.5,67.0,59.5,13.33,18.0,147.33,137.0,43.67,50.5,36.33,28.5,7.33,22.0,64,72,17,14,18,15,25,22,13,12,Herbalife Nutrition Kadınlar Basketbol Ligi
3013,33.33,0.0,76.67,60.67,76.33,77.67,0.33,-17.0,153.0,138.33,37.33,33.0,44.0,40.33,-6.67,-7.33,68,56,15,20,6,27,13,20,11,12,Herbalife Nutrition Kadınlar Basketbol Ligi
3014,0.0,66.67,51.0,80.67,105.33,61.0,-54.33,19.67,156.33,141.67,26.0,43.33,54.67,29.0,-28.67,14.33,45,102,15,10,6,14,23,27,22,30,Herbalife Nutrition Kadınlar Basketbol Ligi
3015,0.0,66.67,60.0,86.0,83.0,64.67,-23.0,21.33,143.0,150.67,31.0,41.0,38.5,30.33,-7.5,10.67,74,95,11,21,20,22,25,22,26,22,Herbalife Nutrition Kadınlar Basketbol Ligi
3016,66.67,33.33,79.33,78.67,73.0,78.0,6.33,0.67,152.33,156.67,39.67,46.67,39.67,32.0,0.0,14.67,76,67,15,13,21,27,22,15,15,15,Herbalife Nutrition Kadınlar Basketbol Ligi
3017,100.0,0.0,83.0,72.0,74.5,74.5,8.5,-2.5,157.5,146.5,39.5,36.0,38.0,38.5,1.5,-2.5,73,68,23,14,19,17,11,22,15,20,Eurocup
3018,100.0,0.0,91.0,75.33,81.33,91.33,9.67,-16.0,172.33,166.67,44.0,37.67,40.67,45.0,3.33,-7.33,86,69,24,17,16,29,12,23,19,15,Eurocup
3019,33.33,0.0,72.33,69.67,84.67,88.33,-12.33,-18.67,157.0,158.0,38.67,40.33,43.33,44.33,-4.67,-4.0,80,73,19,23,18,20,20,15,23,15,Eurocup
3020,100.0,50.0,82.5,66.0,66.5,68.0,16.0,-2.0,149.0,134.0,38.5,32.0,36.0,42.0,2.5,-10.0,76,61,23,14,19,20,15,12,18,16,Eurocup
3021,100.0,50.0,89.5,83.5,82.0,85.0,7.5,-1.5,171.5,168.5,38.5,37.5,40.5,41.0,-2.0,-3.5,94,85,27,14,18,35,23,18,22,22,Eurocup
3022,50.0,0.0,81.5,77.0,79.0,91.0,2.5,-14.0,160.5,168.0,47.0,42.0,43.5,42.0,3.5,0.0,88,72,21,25,17,25,21,23,12,16,Eurocup
3023,0.0,66.67,82.0,82.67,93.33,78.33,-11.33,4.33,175.33,161.0,41.67,41.67,46.33,41.0,-4.67,0.67,76,94,18,15,27,16,33,20,23,18,Eurocup
3024,100.0,0.0,93.0,84.0,84.0,93.0,9.0,-9.0,177.0,177.0,44.0,30.0,30.0,44.0,14.0,-14.0,93,84,20,24,21,28,12,18,25,29,Basketball Champions League
3025,0.0,100.0,85.0,86.0,86.0,85.0,-1.0,1.0,171.0,171.0,38.0,44.0,44.0,38.0,-6.0,6.0,85,86,16,22,24,23,25,19,14,28,Basketball Champions League
3026,50.0,0.0,71.5,77.5,74.5,88.5,-3.0,-11.0,146.0,166.0,39.5,29.0,29.0,51.0,10.5,-22.0,78,76,25,21,16,16,14,12,22,28,LNB Pro A
3027,0.0,100.0,69.0,70.0,70.0,69.0,-1.0,1.0,139.0,139.0,41.0,43.0,43.0,41.0,-2.0,2.0,69,70,18,23,13,15,21,22,15,12,Adriatic League
3028,80.0,42.86,81.8,74.71,69.2,82.86,12.6,-8.14,151.0,157.57,39.6,37.71,32.0,41.71,7.6,-4.0,91,59,21,22,21,27,12,18,11,18,PLK
3029,100.0,0.0,92.0,95.5,83.0,106.5,9.0,-11.0,175.0,202.0,54.0,43.0,42.0,61.5,12.0,-18.5,92,83,27,27,24,14,23,19,21,20,CBA
3030,100.0,50.0,115.5,99.5,104.0,96.5,11.5,3.0,219.5,196.0,60.5,55.0,49.0,45.5,11.5,9.5,110,100,30,22,34,24,28,26,33,13,CBA
3031,100.0,0.0,123.0,92.0,92.0,123.0,31.0,-31.0,215.0,215.0,68.0,35.0,35.0,68.0,33.0,-33.0,123,92,34,34,27,28,16,19,22,35,CBA
3032,33.33,80.0,89.67,81.6,85.33,74.8,4.33,6.8,175.0,156.4,45.0,37.2,40.67,38.8,4.33,-1.6,104,79,25,33,24,22,16,20,20,23,B1 League
3033,33.33,66.67,70.67,81.0,71.33,76.67,-0.67,4.33,142.0,157.67,28.33,38.0,27.33,33.0,1.0,5.0,75,80,15,17,25,18,18,21,16,25,B1 League
3034,20.0,66.67,86.0,76.33,89.0,74.67,-3.0,1.67,175.0,151.0,45.4,29.33,43.4,34.0,2.0,-4.67,87,95,27,22,18,20,28,17,19,31,B1 League
3035,0.0,80.0,59.67,88.8,78.0,70.8,-18.33,18.0,137.67,159.6,28.0,44.6,37.33,33.2,-9.33,11.4,57,79,11,14,18,14,22,15,21,21,B1 League
3036,40.0,100.0,71.8,97.0,79.8,77.0,-8.0,20.0,151.6,174.0,31.4,48.67,37.2,38.0,-5.8,10.67,67,97,13,23,10,21,26,21,29,21,B1 League
3037,0.0,33.33,62.0,69.67,83.4,79.0,-21.4,-9.33,145.4,148.67,28.6,35.67,41.4,37.67,-12.8,-2.0,79,83,16,20,23,20,24,18,23,18,B1 League
3038,66.67,20.0,78.67,79.2,69.33,88.0,9.33,-8.8,148.0,167.2,36.0,37.8,32.67,39.0,3.33,-1.2,81,76,14,19,23,25,16,17,25,18,B1 League
3039,0.0,100.0,77.0,83.6,92.4,71.8,-15.4,11.8,169.4,155.4,36.2,40.2,45.6,36.4,-9.4,3.8,82,99,19,19,25,19,27,23,20,29,B1 League
3040,0.0,33.33,72.33,71.33,85.0,83.33,-12.67,-12.0,157.33,154.67,38.0,32.67,37.33,42.33,0.67,-9.67,85,99,22,16,29,18,20,26,28,25,B1 League
3041,20.0,60.0,67.8,74.8,76.8,71.6,-9.0,3.2,144.6,146.4,29.6,35.4,38.0,33.6,-8.4,1.8,77,89,15,16,14,32,24,18,16,31,B1 League
3042,100.0,0.0,83.0,73.0,74.0,75.0,9.0,-2.0,157.0,148.0,39.0,39.0,37.0,28.0,2.0,11.0,75,73,17,11,18,29,21,18,14,20,Bundesliga
3043,66.67,66.67,79.33,76.67,79.33,72.67,0.0,4.0,158.67,149.33,40.33,38.67,36.0,38.33,4.33,0.33,74,73,15,20,22,17,12,15,26,20,Extraliga
3044,100.0,50.0,92.5,74.0,73.0,83.0,19.5,-9.0,165.5,157.0,49.5,37.5,40.0,48.5,9.5,-11.0,94,74,19,34,16,25,17,18,22,17,Extraliga
3045,66.67,0.0,79.67,75.0,79.33,85.33,0.33,-10.33,159.0,160.33,45.0,39.0,41.0,42.0,4.0,-3.0,75,72,20,18,19,18,21,22,21,8,Extraliga
3046,50.0,100.0,80.5,88.0,79.0,74.0,1.5,14.0,159.5,162.0,33.0,42.5,40.5,29.0,-7.5,13.5,63,78,9,14,26,14,16,20,32,10,Super League 1
3047,100.0,0.0,98.0,88.0,88.0,98.0,10.0,-10.0,186.0,186.0,47.0,34.0,34.0,47.0,13.0,-13.0,98,88,25,22,24,27,19,15,20,34,Estonya-Letonya Basketbol Ligi
3048,0.0,100.0,85.0,86.0,86.0,85.0,-1.0,1.0,171.0,171.0,41.0,50.0,50.0,41.0,-9.0,9.0,85,86,28,13,22,22,22,28,19,17,Balkan League
3049,50.0,0.0,69.0,82.0,65.0,82.0,4.0,0.0,134.0,164.0,38.5,43.0,34.0,48.0,4.5,-5.0,94,102,27,21,21,13,22,21,22,17,Premier League
3050,50.0,100.0,80.0,91.0,71.0,62.67,9.0,28.33,151.0,153.67,34.5,46.67,30.5,30.33,4.0,16.33,70,87,20,7,27,16,29,10,30,18,Premier League
3051,100.0,0.0,114.0,60.5,67.0,93.5,47.0,-33.0,181.0,154.0,54.0,22.0,20.0,46.0,34.0,-24.0,114,67,29,25,32,28,11,9,21,26,Paulista Basketbol Şampiyonası
3052,100.0,0.0,88.5,75.5,76.5,96.0,12.0,-20.5,165.0,171.5,50.0,33.0,35.5,52.0,14.5,-19.0,93,71,24,34,17,18,21,14,21,15,Korisliiga
3053,50.0,33.33,81.5,77.33,79.0,86.33,2.5,-9.0,160.5,163.67,36.0,40.67,40.5,40.0,-4.5,0.67,90,80,26,16,25,23,21,20,20,19,KBL
3054,66.67,0.0,61.33,54.67,63.0,74.33,-1.67,-19.67,124.33,129.0,30.33,26.67,31.67,36.33,-1.33,-9.67,59,53,22,10,6,21,14,11,10,18,Liga Femenina
3055,100.0,33.33,81.67,60.0,49.33,64.33,32.33,-4.33,131.0,124.33,42.33,33.67,27.67,37.0,14.67,-3.33,70,50,15,23,14,18,16,17,10,7,Liga Femenina
3056,100.0,0.0,79.67,57.67,51.67,80.33,28.0,-22.67,131.33,138.0,39.67,31.67,27.67,42.33,12.0,-10.67,92,53,21,25,24,22,19,14,7,13,Liga Femenina
3057,100.0,0.0,83.67,55.33,60.0,84.67,23.67,-29.33,143.67,140.0,43.33,32.33,28.67,44.33,14.67,-12.0,97,51,26,23,27,21,16,13,12,10,Liga Femenina
3058,100.0,0.0,80.0,57.33,55.67,73.33,24.33,-16.0,135.67,130.67,43.0,30.67,32.33,41.0,10.67,-10.33,86,60,25,24,20,17,13,22,13,12,Liga Femenina
3059,0.0,100.0,65.0,78.33,77.0,61.0,-12.0,17.33,142.0,139.33,30.67,41.67,37.33,31.0,-6.67,10.67,48,80,5,14,16,13,26,16,12,26,Liga Femenina
3060,100.0,50.0,85.0,73.0,69.0,73.5,16.0,-0.5,154.0,146.5,45.0,36.5,33.0,37.0,12.0,-0.5,85,69,27,18,23,17,13,20,13,23,Slovenian Cup
3061,0.0,50.0,65.67,77.5,70.0,76.5,-4.33,1.0,135.67,154.0,31.33,39.5,37.0,42.0,-5.67,-2.5,62,70,15,15,14,18,22,17,16,15,Herbalife Nutrition Kadınlar Basketbol Ligi
3062,0.0,33.33,76.67,78.0,90.67,84.67,-14.0,-6.67,167.33,162.67,39.33,39.33,48.33,38.67,-9.0,0.67,76,82,17,22,17,20,24,14,21,23,Eurocup
3063,100.0,0.0,88.5,75.5,80.0,93.5,8.5,-18.0,168.5,169.0,42.5,44.0,46.5,43.5,-4.0,0.5,92,78,24,21,28,19,26,19,20,13,Eurocup
3064,50.0,0.0,80.5,70.5,77.0,81.0,3.5,-10.5,157.5,151.5,36.5,39.5,35.5,35.5,1.0,4.0,78,65,15,24,20,19,10,23,21,11,Eurocup
3065,100.0,0.0,69.5,63.5,51.0,70.5,18.5,-7.0,120.5,134.0,33.0,29.0,25.5,32.0,7.5,-3.0,61,51,15,15,24,7,12,10,12,17,Eurocup
3066,100.0,50.0,98.0,79.5,73.0,84.5,25.0,-5.0,171.0,164.0,48.0,38.5,35.0,39.5,13.0,-1.0,98,73,23,25,28,22,25,10,15,23,Basketball Champions League
3067,0.0,0.0,72.0,72.0,72.0,72.0,0.0,0.0,144.0,144.0,30.0,34.0,34.0,30.0,-4.0,4.0,91,79,8,22,17,25,25,9,25,13,Basketball Champions League
3068,100.0,0.0,86.0,68.0,70.0,86.0,16.0,-18.0,156.0,154.0,42.67,33.0,36.0,43.0,6.67,-10.0,87,60,26,18,26,17,15,16,18,11,Liga ACB
3069,100.0,33.33,93.0,79.33,80.0,86.33,13.0,-7.0,173.0,165.67,43.5,39.67,42.5,42.0,1.0,-2.33,84,77,23,17,21,23,25,19,10,23,Liga ACB
3070,0.0,66.67,72.67,82.33,89.67,87.33,-17.0,-5.0,162.33,169.67,32.67,37.33,44.0,45.0,-11.33,-7.67,76,84,14,18,27,17,15,24,22,23,LKL
3071,0.0,100.0,92.5,107.0,107.0,91.0,-14.5,16.0,199.5,198.0,45.0,56.0,54.0,43.0,-9.0,13.0,88,112,18,22,25,23,32,27,28,25,CBA
3072,50.0,100.0,109.5,134.0,108.5,126.0,1.0,8.0,218.0,260.0,56.0,53.0,44.5,63.0,11.5,-10.0,126,134,31,32,32,31,30,23,44,37,CBA
3073,100.0,0.0,107.5,92.0,94.5,110.0,13.0,-18.0,202.0,202.0,55.0,42.0,43.0,54.0,12.0,-12.0,110,92,25,29,24,32,16,26,25,25,CBA
3074,0.0,50.0,85.5,86.0,94.0,86.0,-8.5,0.0,179.5,172.0,36.0,44.0,50.0,43.0,-14.0,1.0,79,89,24,13,23,19,28,24,12,25,CBA
3075,100.0,50.0,95.0,93.5,88.0,93.5,7.0,0.0,183.0,187.0,37.0,46.0,44.0,36.0,-7.0,10.0,95,88,23,14,29,29,20,24,20,24,CBA
3076,0.0,100.0,75.0,115.0,92.0,94.0,-17.0,21.0,167.0,209.0,32.0,60.5,48.0,42.0,-16.0,18.5,75,92,15,17,23,20,25,23,20,24,CBA
3077,100.0,33.33,88.75,80.0,63.25,86.0,25.5,-6.0,152.0,166.0,43.0,42.33,31.0,45.0,12.0,-2.67,99,68,36,17,20,26,16,17,15,20,A1 Liga
